DOI,PPC_Year,Abstract,agree,clarification,question,recommendation,disagree
10.1126/science.aam9364,2017,"Medvedev et al. (Reports, 6 January 2017, p. 49) argue that recent density functionals stray from the path toward exactness. This conclusion rests on very compact 1s2 and 1s22s2 systems favored by the Hartree-Fock picture. Comparison to actual energies for the same systems indicates that the ""straying"" is not chemically relevant and is at best specific to the studied dense systems. ",0.07169324904680252,0.21179352700710297,0.3155953884124756,0.11370085179805756,0.2872169613838196
10.1126/science.aaz0388,2019,"Bastin et al. (Reports, 5 July 2019, p. 76) state that the restoration potential of new forests globally is 205 gigatonnes of carbon, conclude that global tree restoration is our most effective climate change solution to date, and state that climate change will drive the loss of 450 million hectares of existing tropical forest by 2050. Here we show that these three statements are incorrect. Copyright ",0.01653812825679779,0.2777341604232788,0.08651763200759888,0.027736082673072815,0.5914741158485413
10.1126/science.1197559,2011,"Larsen et al. (Reports, 2 July 2010, p. 65) challenged the long-standing model of the solvent geometry surrounding a free electron in water using molecular dynamics simulations based on a newly derived electron-water pseudopotential. We illustrate that, in contrast to the model they used, the true electron-water interaction is repulsive in the region relevant to the reported extended electron distribution, consistent with the cavity model.",0.032665882259607315,0.18621976673603058,0.2517758011817932,0.03492819890379906,0.49441036581993103
10.1126/science.1084237,2003,"For more than a decade, there has been extensive discussion about whether hippocampal sclerosis causes enhanced neuronal excitability as a prerequisite for seizure generation. The disorder known as Ammon's horn sclerosis (AHS) is characterized by pronounced cell loss and gliosis in various regions of the hippocampal formation, leaving the subiculum generally intact (1, 2). Given the hypothesis that epileptic activity is generated within the hippocampal formation when the CA3 and CA1 regions are damaged or even absent, it is feasible that the adjacent subiculum is uniquely responsible for the generation of limbic seizures. Using multielectrode recordings in hippocampal brain slices of patients with temporal lobe epilepsy (TLE) and hippocampal sclerosis, Cohen et al. (3) detected spontaneous, rhythmic spikes in the subiculum but rarely in the CA3 or CA1 regions. This activity closely resembled the discharges seen on the electroencephalograms (EEGs) of these patients. Cohen et al. (3) therefore concluded that in patients with AHS, deafferentation of the subiculum initiates an epileptogenic plasticity that includes changes in glutamatergic or ?-aminobutyric acid (GABA)-ergic signaling.",0.18863040208816528,0.2729590833187103,0.29774489998817444,0.13239708542823792,0.108268603682518
10.1126/science.1149590,2007,"Kelly et al. (Brevia, 20 July 2007, p. 337) questioned xenotransplant experiments supporting the cancer stem cell (CSC) hypothesis because they found a high frequency of leukemia-initiating cells (L-IC) in some transgenic mouse models. However, the CSC hypothesis depends on prospective purification of cells with tumor-initiating capacity, irrespective of frequency. Moreover, we found similar L-IC frequencies in genetically comparable leukemias using syngeneic or xenogeneic models.",0.006626161281019449,0.05132829025387764,0.7124035954475403,0.00796846766024828,0.22167351841926575
10.1126/science.1102132,2004,"In a well-designed North Sea study, Thomas et al.(1) found that atmospheric carbon dioxide (CO2) was absorbed by continental shelf water and was eventually exported into the North Atlantic Ocean. The work confirmed preliminary observations in the same area (2, 3) and provided support for the continental shelf pump hypothesis (4, 5). Thomas et al. then extrapolated the CO2 uptake by the North Sea to the global scale and inferred a net oceanic uptake of atmospheric CO2 by coastal oceans of 0.4 Pg C year1. A previous global extrapolation based on limited observations in the East China Sea (ECS) suggested an even greater air-sea CO2 flux of 1.0 Pg C year1 in the world's continental shelf (4). We are concerned with such extrapolations of regional studies to the global scale without cautioning readers that no current consensus exists on this issue.",0.022831762209534645,0.12430063635110855,0.5073490142822266,0.04860423877835274,0.29691430926322937
10.1126/science.1112996,2005,"Stuart et al. (2) recently reported results from the Global Amphibian Assessment (GAA) (3), which indicate that 1856 species are being threatened worldwide [also see (4)]. However, the results published for Brazilian species largely differ from the categorization indicated by specialists (3, 5) [Science Online Material (SOM) Text]. Specialists indicate 24 Brazilian species as threatened, whereas the GAA shows 110 species (3, 5) (Table 1 and SOM Text). This overestimation occurred as a result of the misuse of IUCNThe World Conservation Union Red List criteria (6) during a reevaluation later performed by the GAA coordinating team (3, 5) (SOM Text).",0.017018403857946396,0.1210368275642395,0.10948310047388077,0.029663367196917534,0.7227982878684998
10.1126/science.1078985,2003,"Osteopontin (OPN), also called early T cell activation gene-1 (Eta-1) or secreted phosphoprotein 1 (Spp1), has important functions in bone metabolism (1, 2) and in inflammation and immunity to infectious diseases (3,4). Recently, several studies (59) have suggested that OPN also plays a crucial role in inflammatory disease models of multiple sclerosis (MS) and rheumatoid arthritis (RA). Chabas et al. (5) first suggested OPN involvement in MS, based on both expression analysis data from MS-affected brains and from studies of mice with the OPN gene deleted; those mice were shown to be partly protected from experimental autoimmune encephalomyelitis (EAE). This was followed up by several papers using other models for RA and MS (8, 9).",0.19230175018310547,0.2356257289648056,0.29174569249153137,0.08350715041160583,0.1968197077512741
10.1126/science.1079318,2003,"Castro et al. (1) reported that bone marrow cells (BMCs) fail to generate neural cells in vivo. The bone marrow they injected came from mice in which LacZ expression was driven by a widely expressed trapped promoter. In principle, such cells and their progeny should readily be detected by staining for ?-galactosidase activity. To validate their method, Castro et al. presented two brain sections, one completely white (transplanted mouse) and one completely blue (donor). The problem with these results, however, is that blue LacZ- positive microgliawhich, like other monocyte/macrophage cells, originate from hematopoietic stem cells [see (2)]were absent from the brains of the transplanted animals.",0.03936396911740303,0.1642223596572876,0.21278385818004608,0.02986607700586319,0.5537636876106262
10.1126/science.aaa5460,2015,"Misof et al. (Reports, 7 November 2014, p. 763) used a genome-scale data set to estimate the relationships among insect orders and the time scale of their evolution. Here, we reanalyze their data and show that their method has led to systematic underestimation of the evolutionary time scale.We find that key insect groups evolved up to 100 million years earlier than inferred in their study.",0.1145603135228157,0.1944577991962433,0.15727031230926514,0.025899769738316536,0.5078117847442627
10.1126/science.1085985,2003,"Hill et al. (1) estimated that a deficit of 100 kcal/day could prevent weight gain in most of the U.S. population. Based on an average 8-year weight gain of 14 to 16 pounds, or 1.8 to 2 pounds/year, in adults enrolled in the Coronary Artery Risk Development in Young Adults (CARDIA) study and an energy content of 3500 kcal per additional pound, the median energy storage was estimated to be 15 kcal/day and the 90th percentile was estimated to be 50 kcal/day. Accounting for an energetic efficiency of 50%, Hill et al. arrived at 100 kcal/day to prevent weight gain in 90% of the population. Closing the energy gap of 100 kcal/day, they concluded, could be achieved by small changes in food intake, physical activity, or both. They also pointed out that childhood obesity is increasing at a disturbing rate.",0.13845659792423248,0.22895283997058868,0.3223077058792114,0.16556164622306824,0.1447211503982544
10.1126/science.1150568,2008,"Weir and Schluter (Reports, 16 March 2007, p. 1574) used variation in the age distribution of sister species to estimate that recent rates of speciation decline toward the tropics. However, this conclusion may be undermined by taxonomic biases, sampling artifacts, and the sister-species method, all of which tend to underestimate diversification rates at low latitudes.",0.07961247116327286,0.1633552461862564,0.42872539162635803,0.06490534543991089,0.2634015381336212
10.1126/science.1124608,2006,"Calorie restriction (CR) increases life span in yeast independently of Sir2. Lamming et al. (Reports, 16 September 2005, p. 1861) recently proposed that Sir2-independent life-span extension by CR is mediated by the Sir2 paralogs Hst1 and Hst2. Contradictory to this, we find that CR greatly increases life span in cells lacking Sir2, Hst1, and Hst2, which suggests that CR is not mediated by Sir2, Hst2, or Hst1.",0.009594589471817017,0.0810997486114502,0.15958091616630554,0.02373567596077919,0.7259891033172607
10.1126/science.1177200,2010,"Minzenberg et al (Reports, 12 December 2008, p. 1700) and Schmidt ef al. (Reports, 24 April 2009, p. 516) reported blood oxygen level-dependent (BOLD) responses in the human locus coeruleus (LC). Here, we show that these LC responses do not correspond to the anatomical location of the LC and present cautionary data concerning the quality of BOLD signals measured from the LC using standard functional magnetic resonance imaging acquisition parameters.",0.07909155637025833,0.34016039967536926,0.193196639418602,0.09421701729297638,0.29333433508872986
10.1126/science.aan2286,2017,"Dias and Silvera (Research Article, 17 February 2017, p. 715) claim the observation of the Wigner-Huntington transition to metallic hydrogen at 495 gigapascals.We show that neither the claims of the record pressure nor the phase transition to a metallic state are supported by data and that the data contradict the authors' own unconfirmed previous results.",0.03375811502337456,0.15626327693462372,0.20386093854904175,0.028841478750109673,0.5772761702537537
10.1126/science.1130571,2007,"Contrary to the findings of Herbert et al. (Reports, 14 April 2006, p. 279), homozygous carriers of the C allele of the rs7566605 variant near the INSIG2 gene did not exhibit a significantly increased risk for obesity in a large population-based cross-sectional German study. A subgroup analysis, however, revealed that this allele significantly increased the risk for obesity in already overweight individuals.",0.009050843305885792,0.06658460199832916,0.08774033188819885,0.007485772017389536,0.8291383981704712
10.1126/science.aad4228,2016,"Davison et al. (Reports, 28 August 2015, p. 970) claim that virtual taxa of Glomeromycota show little endemism and that endemism that exists is similar to the levels seen in plant families. We show that this is likely due to the conservative species definition rather than to any ecological pattern.",0.061041779816150665,0.26308682560920715,0.3198823034763336,0.0859360471367836,0.27005308866500854
10.1126/science.1237471,2013,"Holt et al. (Report, 4 January 2013, p. 74) propose substantial modifications of Wallace's long-standing zoogeographic regions based on clustering of a pairwise similarity matrix of vertebrate assemblages. We worry about their compromised use of phylogenies and show that a fundamental point of their analysis-i.e., the delineation of new realms-is only weakly supported by their results and conceptually flawed.",0.0700291246175766,0.23387235403060913,0.2580406069755554,0.06649821251630783,0.3715597689151764
10.1126/science.1160005,2008,"Wardle et al. (Brevia, 2 May 2008, p. 629) reported that fire-derived charcoal can promote loss of forest humus and belowground carbon (C). However, C loss from charcoal-humus mixtures can be explained not only by accelerated loss of humus but also by loss of charcoal. It is also unclear whether such loss is related to mineralization to carbon dioxide or to physical export.",0.14549294114112854,0.2200753390789032,0.3386335074901581,0.05724475905299187,0.23855338990688324
10.1126/science.1132585,2006,"Bazin et al. (Reports, 28 April, 2006, p. 570) found no relationship between mitochondrial DNA (mtDNA) diversity and population size when comparing across large groups of animals. We show empirically that species with smaller populations, as represented by eutherian mammals, exhibit a positive correlation between mtDNA and allozyme variation, suggesting that mtDNA diversity may correlate with population size in these animals.",0.04594841226935387,0.1259956955909729,0.17659978568553925,0.03759344294667244,0.6138625741004944
10.1126/science.1130012,2007,"Herbert et al. (Reports, 14 April 2006, p. 279) found that the rs7566605 genetic variant, located upstream of the INSIG2 gene, was consistently associated with increased body mass index. However, we found no evidence of association between rs7566605 and body mass index in two large ethnically homogeneous population-based cohorts. On the contrary, an opposite tendency was observed.",0.16677968204021454,0.24837951362133026,0.1375894397497177,0.0680571123957634,0.3791942000389099
10.1126/science.1085902,2003,"A central issue in the diversitystability debate during the last several decades of community ecology and biodiversity research has been the theory that increases in community complexity decrease ecological stability (1, 2). Notwithstanding positive complexitystability relationships under specific model conditions (3), population persistence in large and complex natural food webs remains a long-standing dilemma in ecology. Certain distributions of fixed interaction strengths in model networks (4) and empirical food webs (5) appear to reduce but not invert the negative effect of complexity on network stability. More recently, Kondoh (6) examined the consequences of variable interaction strengths by modeling consumer species adaptively switching food sources. These models inverted the negative complexitystability relationship and generated extremely complex yet surprisingly stable networks. These results, if generally applicable to ecological systems, would mark a profound paradigm shift within the diversitystability debate and environmental biology.",0.1848990023136139,0.17843958735466003,0.26981067657470703,0.0799117386341095,0.28693902492523193
10.1126/science.1150938,2008,"Frey and Dueck (Reports, 16 February 2007, p. 972) described an algorithm termed ""affinity propagation"" (AP) as a promising alternative to traditional data clustering procedures. We demonstrate that a well-established heuristic for the p-median problem often obtains clustering solutions with lower error than AP and produces these solutions in comparable computation time.",0.1714867800474167,0.2948065996170044,0.19200925529003143,0.05359191820025444,0.2881055176258087
10.1126/science.abb5459,2020,"Song et al. (Reports, 14 February 2020, p. 777) ignore the reported efficient Ni/MgO solid-solution catalysts and overstate the novelty and importance of the Mo-doped Ni/MgO catalysts for the dry reforming of methane. We show that the Ni/MgO solid-solution catalyst that we reported in 1995, which is efficient and stable for the dry reforming, is superior to the Mo-doped Ni/MgO catalyst. Copyright ",0.05321706458926201,0.1985030323266983,0.15345749258995056,0.0588986761868,0.5359237790107727
10.1126/science.aaf8305,2016,"Yoshida et al. (Report, 11 March 2016, p. 1196) reported that the bacterium Ideonella sakaiensis 201-F6 can degrade and assimilate poly(ethylene terephthalate) (PET). However, the authors exaggerated degradation efficiency using a low-crystallinity PETand presented no straightforward experiments to verify depolymerization and assimilation of PET. Thus, the authors conclusions are rather misleading.",0.049218691885471344,0.07327555865049362,0.17804284393787384,0.021115513518452644,0.6783474087715149
10.1126/science.1215747,2012,"de Jager et al. (Reports, 24 June 2011, p. 1551) concluded that mussels Lévy walk. We confronted a larger model set with these data and found that mussels do not Lévy walk: Their movement is best described by a composite Brownian walk. This shows how model selection based on an impoverished set of candidate models can lead to incorrect inferences.",0.03661399334669113,0.19609887897968292,0.20921669900417328,0.06019959971308708,0.49787086248397827
10.1126/science.1135284,2007,"Owen et al. (Brevia, 8 September 2006, p. 1402) claimed that a patient's brain activity revealed that she was consciously responding to commands despite being in a vegetative state. However, several alternative explanations were not eliminated. Specifically, the activity could reflect unconscious reactions to the last word in the command, not conscious decisions to respond. A refined experimental design could clarify these issues.",0.05511455237865448,0.4184977114200592,0.2747541069984436,0.05320680886507034,0.19842687249183655
10.1126/science.aau1371,2018,"Hoffmann et al. (Reports, 23 February 2018, p. 912) report the discovery of parietal art older than 64,800 years and attributed to Neanderthals, at least 25 millennia before the oldest parietal art ever found. Instead, critical evaluation of their geochronological data seems to provide stronger support for an age of 47,000 years, which is much more consistent with the archaeological background in hand. 2017 ",0.08923753350973129,0.2241201102733612,0.3381792902946472,0.0870809480547905,0.261382132768631
10.1126/science.1164773,2009,"Dehaene et al. (Reports, 30 May 2008, p. 1217) argued that native speakers of Mundurucu, a language without a linguistic numerical system, inherently represent numerical values as a logarithmically spaced spatial continuum. However, their data do not rule out the alternative conclusion that Mundurucu speakers encode numbers linearly with scalar variability and psychologically construct space-number mappings by analogy.",0.08974360674619675,0.18580275774002075,0.271240770816803,0.12426289170980453,0.3289499282836914
10.1126/science.1161096,2008,"Iglesias-Rodriguez et al. (Research Articles, 18 April 2008, p. 336) reported that the coccolithophore Emiliania huxleyi doubles its organic matter production and calcification in response to high carbon dioxide partial pressures, contrary to previous laboratory and field studies. We argue that shortcomings in their experimental protocol compromise the interpretation of their data and the resulting conclusions.",0.03246717154979706,0.0913371816277504,0.25934964418411255,0.028373083099722862,0.5884729027748108
10.1126/science.1083411,2003,"Rosenberg et al. (1) described the genetic structure of 52 human populations from five continents studied at 377 short tandem repeat (STR) loci. This high-resolution study demonstrated that, using multilocus information only, the individuals of these populations could be subdivided into five stable genetic clusters that correspond to five major geographic regions: sub-Saharan Africa, the Americas, Oceania, EastAsia, and Eurasia (Europe, the Middle East, Central and South Asia). The study also partitioned the total genetic variance into components based upon differences between individuals within populations, between populations within regions, and between these five regions [table 1 in (1)]. Surprisingly, Rosenberg et al. (1) found very small differences between regions only 4 to 5.7% of total diversity depending on regional sampling intensity, which is roughly half that of previous estimates inferred from molecular markers (24) (Table 1). Although the authors attributed that odd result to differences in sampling coverage among studies, we note that they did not base their analysis on the specific stepwise mutation model prevailing at STR loci, which is characterized by recurrent mutations. Ignoring the possibility that the same allelic type found in different individuals or populations may be derived from different evolutionary processes is known to lead to biased estimates of genetic structure (57).",0.08785881847143173,0.26110219955444336,0.23281949758529663,0.07619956135749817,0.3420199155807495
10.1126/science.1224618,2012,"Henry et al. (Reports, 20 April, p. 348) used a model to predict that colony collapse in honey bees could be precipitated by pesticide-induced intoxication that disrupts navigation. Here, we show that collapse disappears when the model is recalculated with parameter values appropriate to the season when most pesticide-treated flowering crops bloom.",0.27853479981422424,0.23797933757305145,0.22200420498847961,0.09097497165203094,0.17050667107105255
10.1126/science.1085796,2003,"The claim by Lahiri et al. (1) to have identified the pentacovalent phosphorus intermediate of a phosphoryl transfer reaction addresses an important, long-disputed problem: whether the enzyme-catalyzed transfer of phosphate is a dissociative or associative process. The apparent observation of a pentaoxy-phosphorane suggests that the transfer occurs through an associative, addition-elimination process and contrasts with the solution mechanism, which is dissociative in character and has little bond order to the nucleophile and leaving group in the transition state (2).",0.008287666365504265,0.4892970323562622,0.3281850814819336,0.016395220533013344,0.15783490240573883
10.1126/science.1155006,2008,"Asara et al. (Reports, 13 April 2007, p. 280) reported sequencing of Tyrannosaurus rex proteins and used them to establish the evolutionary relationships between birds and dinosaurs. We argue that the reported T. rex peptides may represent statistical artifacts and call for complete data release to enable experimental and computational verification of their findings.",0.016007615253329277,0.1264045238494873,0.3227896988391876,0.16806147992610931,0.3667367100715637
10.1126/science.1185274,2010,"White and colleagues (Research Articles, 2 October 2009, pp. 65-67 and www.sciencemag.org/ardipithecus) characterized the paleoenvironment of Ardipithecus ramidus at Aramis, Ethiopia, which they described as containing habitats ranging from woodland to forest patches. In contrast, we find the environmental context of Ar. ramidus at Aramis to be represented by what is commonly referred to as tree- or bush-savanna, with 25% or less woody canopy cover.",0.03597932308912277,0.11686227470636368,0.134664848446846,0.034575462341308594,0.6779180765151978
10.1126/science.1114789,2005,"Falk et al. (1) presented new data on the 18,000-year-old type specimen LB1 of the dwarf hominin Homo floresiensis (2, 3) with regard to cranial capacity and its implications for human evolution. They revised the originally determined brain size of only 380 cm3 (2) measured with mustard seeds) to 417 cm3 [estimated by three-dimensional (3D) computed tomography] and rejected the hypothesis that LB1 was a microcephalic individual (Fig. 1). We disagree with this conclusion and have subsequently analyzed 19 microcephalic modern humans. The corresponding brain volume varies between 280 and 591 cm3, with a mean value of 404 cm3. Thus, the virtual cranial capacity estimate for H. floresiensis is well within the range of variation for microcephalic brain volumes, with the newly determined capacity of LB1 being quite close to the microcephalic mean value. In addition, similarities or phenocopies between LB1 and microcephalic skulls are evident with respect to the supraorbital torus (a ridge on the frontal bone above the eye socket), the postorbital constriction, and the protrusion of incisors.",0.05555059388279915,0.13360658288002014,0.1362994760274887,0.042487796396017075,0.6320554614067078
10.1126/science.1098469,2004,"Lynch and Conery (1) argued that genome complexity reflects a history of genetic drift caused by small genetic population size (Ne), which in turn enables the spread of mildly deleterious selfish elements and duplications. Under this argument, large organisms, which tend to have small Ne, also exhibit larger (complex) genomes, and the small size of bacterial genomes reflects their position at the extreme large end of the range for Ne. Genome size can vary among bacteria by at least an order of magnitude, but the fraction of noncoding DNA is consistently low (?15%). Consequently, larger bacterial genomes are expected to result from more selection, because they maintain more functional DNA. Indeed, large genome size in bacteria commonly has been considered an adaptation to changing environments (26). Furthermore, small Ne in symbiotic bacteria appears to result in reduced genomes through gene loss (7, 8). Thus, the relation between Ne and genome size in bacteria is, if anything, expected to be the opposite of that proposed by Lynch and Conery (1).",0.036652132868766785,0.28428712487220764,0.2434052675962448,0.08686572313308716,0.3487897515296936
10.1126/science.1257618,2014,"Zhang et al. (Reports, 4 April 2014, p. 84) interpret TEX86 and U37K? paleotemperature data as providing a fundamentally new view of tropical Pacific climate during the warm Pliocene period.We argue that, within error, their Pliocene data actually support previously published data indicating average western warm-pool temperature similar to today and a reduced zonal gradient, referred to as a permanent El Niño-like state. ",0.04153183102607727,0.15034598112106323,0.32897716760635376,0.066385418176651,0.4127596318721771
10.1126/science.1225980,2012,"Petitpierre et al. (Reports, 16 March 2012, p. 1344) conclude that niche shifts are rare for terrestrial plant invaders and that this justifies the use of correlative modeling to project species geographic ranges for biological invasions and climate change. We draw attention to the limitations of their conceptual assumptions and the importance of niche shifts excluded from their analyses.",0.058116476982831955,0.35334905982017517,0.19687519967556,0.06516207754611969,0.3264971375465393
10.1126/science.1149077,2008,"Unlike Le Quéré et al. (Reports, 22 June 2007, p. 1735), we do not find a saturating Southern Ocean carbon sink due to recent climate change. In our ocean model, observed wind forcing causes reduced carbon uptake, but heat and freshwater flux forcing cause increased uptake. Our inversions of atmospheric carbon dioxide show that the Southern Ocean sink trend is dependent on network choice.",0.02410079352557659,0.15712898969650269,0.11447592079639435,0.03131778910756111,0.672976553440094
10.1126/science.aam9736,2017,"Dias and Silvera (Research Article, 17 February 2017, p. 715) report on the observation of the Wigner-Huntington transition to metallic hydrogen at 495 gigapascals at 5.5 and 83 kelvin. Here, we show that the claim of metallic behavior is not supported by the presented data, which are scarce, contradictory, and do not prove the presence of hydrogen in the high-pressure cavity.",0.0702616274356842,0.2083849310874939,0.2416999191045761,0.04365167021751404,0.43600183725357056
10.1126/science.1107333,2005,"A key advance in conservation biology has been our ability to evaluate the relative importance of multiple drivers of extinction (1). Under this modern paradigm, species extinctions can no longer be explained solely by habitat loss, human hunting, climate change, disease, or species invasions operating alone, but rather by synergistic combinations of extrinsic factors operating on species with diverse sets of intrinsic traits (24). Nevertheless, Blackburn et al. (5) recently concluded that much of the variation in avian extinction rates across 220 oceanic islands could be explained by a strong positive correlation with the number of exotic predatory mammal species established since European arrival. Furthermore, this conclusion was made without explicitly quantifying the degree to which other potentially intercorrelated drivers of extinction risk (notably habitat conversion) covaried with introduction success. This is surprising, as these authors have independently assessed the importance of habitat conversion for global avian biodiversity loss (6).",0.042343560606241226,0.1220414787530899,0.36915427446365356,0.029100937768816948,0.4373597502708435
10.1126/science.1221747,2012,"Bayon et al. (Reports, 9 March 2012, p. 1219) interpreted unusually high aluminum-potassium ratio values in an Atlantic sediment core as indicating anthropogenic deforestation around 2500 years before the present (B.P.). We argue that there is no terrestrial evidence for forest destruction by humans and that the third millennium B.P. rainforest crisis can be clearly attributed mostly to climatic change.",0.04137348383665085,0.20528236031532288,0.3800661563873291,0.04533488303422928,0.3279430866241455
10.1126/science.1167726,2009,"Angelopoulos et al. (Research Articles, 15 August 2008, p. 931) reported that magnetic reconnection in Earth's magnetotail triggered the onset of a magnetospheric substorm. We provide evidence that (i) near-Earth current disruption, occurring before the conventional tail reconnection signatures, triggered the onset; (ii) the observed auroral intensification and tail reconnection are not causally linked; and (iii) the onset they identified is a continuation of earlier substorm activities.",0.03088514134287834,0.3922661244869232,0.16579826176166534,0.018182862550020218,0.39286765456199646
10.1126/science.1199048,2011,"Zhao and Running (Reports, 20 August 2010, p. 940) reported a reduction in global terrestrial net primary production (NPP) from 2000 through 2009. We argue that the small trends, regional patterns, and interannual variations that they describe are artifacts of their NPP model. Satellite observations of vegetation activity show no statistically significant changes in more than 85% of the vegetated lands south of 70° N during the same 2000 to 2009 period.",0.04061141610145569,0.16080200672149658,0.26524585485458374,0.05851995199918747,0.47482073307037354
10.1126/science.1168182,2009,"Gilbert et al. (Reports, 9 May 2008, p. 786) analyzed DNA from radiocarbon-dated paleofecal remains from Paisley Cave, Oregon, which ostensibly demonstrate a human presence in North America predating the well-established Clovis complex. We question the authenticity of their DNA results and argue that in the absence of intact stratigraphy and diagnostic artifacts, and in view of carbon isotope anomalies, the radiocarbon dates of the oldest specimens are unreliable.",0.005180523730814457,0.03781958296895027,0.5979703664779663,0.01720832847058773,0.34182125329971313
10.1126/science.1138764,2007,"Sjo?blom et al. (Research Article, 13 October 2006, p. 268) reported nearly 200 novel cancer genes said to have a 90% probability of being involved in colon or breast cancer. However, their analysis raises two statistical concerns. When these concerns are addressed, few genes with significantly elevated mutation rates remain. Although the biological methodology in Sjo?blom et al. is sound, more samples are needed to achieve sufficient power.",0.09725919365882874,0.23263275623321533,0.3105694651603699,0.07051568478345871,0.28902292251586914
10.1126/science.1143230,2007,"Liu et al. (Reports, 23 March 2007, p. 1712) reported that the Arabidopsis thaliana gene GCR2 encodes a seven-transmembrane, G protein-coupled receptor for abscisic acid. We argue that GCR2 is not likely to be a transmembrane protein nor a G protein-coupled receptor. Instead, GCR2 is most likely a plant homolog of bacterial lanthionine synthetases.",0.010496891103684902,0.12581896781921387,0.17822524905204773,0.03720692917704582,0.6482518911361694
10.1126/science.abd8947,2020,"Van Klink et al. (Reports, 24 April 2020, p. 417) argue for a more nuanced view of insect decline, and of human responsibility for this decline, than previously suggested. However, shortcomings in data selection and methodology raise questions about their conclusions on trends and drivers. We call for more rigorous methodology to be applied in meta-analyses of ecological data. ",0.030271457508206367,0.25994494557380676,0.30992019176483154,0.24774214625358582,0.15212127566337585
10.1126/science.1081587,2003,"Bloch and Boyer (1) recently described a new specimen of Carpolestes simpsoni, which they claimed furnishes evidence that primates (2) and carpolestids are sister taxa. Although we do not dispute the great significance of this specimen for understanding the paleobiology of carpolestids, we have three significant concerns with the Bloch and Boyer analysis and interpretation of the new fossil material.",0.019355392083525658,0.045877229422330856,0.5100879073143005,0.017675461247563362,0.4070040285587311
10.1126/science.1117827,2006,"Tian et al. (Reports, 13 May 2005, p. 1014) proposed a hydrogen-rich early atmosphere with slow hydrogen escape from a cold thermosphere. However, their model neglects the ultraviolet absorption of all gases other than H2. The model also neglects Earth's magnetic field, which affects the temperature and density of ions and promotes nonthermal escape of neutral hydrogen.",0.02669338323175907,0.22325396537780762,0.36820530891418457,0.06495098769664764,0.31689631938934326
10.1126/science.1110135,2005,"A very important aim for research into neurodegenerative diseases typified by misfolded proteins, such as Parkinson's disease (PD) and Alzheimer's disease, is to explain how environmental stress can produce the common sporadic forms of these disorders, thereby mimicking rare genetic mutations that cause the same phenotype. Recently, an elegant report by Chung et al. (1) shed some light on this enigma for PD, showing that nitric oxide (NO), a free-radical gas that can injure neurons, chemically combines through a reaction known as S-nitrosylation with the protein parkin, a ubiquitin E3 ligase that is known to cause some forms of PD when mutated. These authors also found that overexpression of parkin rescued neuronal cell lines under tissue-culture conditions subjected to proteasome inhibition and that this protective effect was abrogated by S-nitrosylation of parkin, thus supporting the pathophysiological relevance of this chemical reaction. Additionally, a hallmark of sporadic PD is the formation of ubiquitinated inclusions of misfolded proteins known as Lewy bodies. However, Chung et al. found that S-nitrosylation of parkin decreased its E3 ligase activity, thereby inhibiting ubiquitination and Lewy-body formation. Hence, these findings do not fully account for the signs encountered in sporadic PD.",0.07963109761476517,0.30843251943588257,0.2186192125082016,0.0654451996088028,0.32787200808525085
10.1126/science.1223425,2012,"Wedeen et al. (Reports, 30 March 2012, p. 1628) proposed a geometrical grid pattern in the brain that could help the understanding of the brain's organization and connectivity. We show that whole-brain fiber crossing quantification does not support their theory. Our results suggest that the grid pattern is most likely an artifact attributable to the limitations of their method.",0.1287083774805069,0.22002238035202026,0.19943983852863312,0.08901404589414597,0.36281535029411316
10.1126/science.1166669,2009,"Li et al. (Reports, 21 March 2008, p. 1657) suggested that the reaction between electronically excited nitrogen dioxide and water vapor is an important atmospheric source of the hydroxyl radical. However, under conditions that better approximate the solar flux, we find no evidence for OH production from this reaction.",0.08198825269937515,0.17383766174316406,0.32979753613471985,0.059506043791770935,0.35487043857574463
10.1126/science.1167531,2009,"Gilbert et al. (Reports, 9 May 2008, p. 786) presented DNA analysis of coprolites recovered from an Oregon cave as evidence for a human presence in North America before the Clovis culture. Results of our micromorphological and Fourier transform infrared spectroscopy analyses of one of the reported coprolites are difficult to reconcile with the DNA results identifying the coprolite as human.",0.0056138127110898495,0.022505633533000946,0.1704597920179367,0.01270169299095869,0.7887190580368042
10.1126/science.1153456,2008,"Narayan et al. (Reports, 6 July 2007, p. 105) reported giant number fluctuations attributed to curvature-driven active currents specific for nonequilibrium nematic systems. We present data demonstrating that similar results can be found in systems of spherical particles due either to inelastic clustering or persistent density inhomogeneity, suggesting two alternative explanations for their results.",0.13122840225696564,0.3267329931259155,0.3184090554714203,0.07595463842153549,0.14767491817474365
10.1126/science.1109537,2005,"Wardle et al. (1) studied six long-term chronosequences in Australia, Sweden, Alaska, Hawaii, and New Zealand and found that in the absence of major ecosystem disturbance, a transient peak in forest biomass is commonly followed by a forest decline phase. They ascribed the decline of forest biomass to the decline of soil phosphorus (P) availability. With increasing substrate age, nitrogen to phosphorus (N:P) ratios of fresh litter and humus increased in the majority of chronosequences. The authors concluded that similar phases of forest decline occurred widely, from tropical to temperate to boreal forest ecosystems. I argue that their conclusion is premature and that their forest dynamics model does not take the function of species diversity into consideration.",0.02132369764149189,0.11437168717384338,0.24268867075443268,0.04187789931893349,0.5797380208969116
